order_id;created_at;delivered_at;customer_id;city;category;payment;amount;items
1232;2024-05-22 20:04;2024-05-23 23:23;1322;Санкт-Петербург;Дом;Карта;3585;1
75;2023-09-27 15:27;2023-09-27 20:15;1099;Москва;Дом;Карта;784;2
526;2023-06-27 21:09;2023-06-29 04:47;1324;Москва;Дом;Карта;3240;4
800;2024-09-26 15:54;2024-09-30 05:18;1059;Нижний Новгород;Косметика;Карта;2828;1
70;2024-11-07 18:44;2024-11-09 15:51;1132;Казань;Дом;Карта;3784;1
1150;2023-05-20 20:55;2023-05-21 07:37;1215;Москва;Одежда;Карта;5673;1
1256;2024-01-30 19:53;2024-01-31 18:59;1314;Санкт-Петербург;Дом;Карта;2111;2
1223;2023-06-04 13:08;2023-06-08 01:20;1020;Самара;Дом;Карта;1846;1
985;2024-08-05 15:05;2024-08-07 14:42;1137;Санкт-Петербург;Косметика;СБП;2811;4
73;2023-12-21 08:07;2023-12-22 12:15;1359;Москва;Одежда;Карта;3635;2
851;2024-10-21 07:38;2024-10-25 11:00;1068;Москва;Дом;Карта;3242;1
567;2023-07-21 19:36;2023-07-26 05:09;1220;Казань;Дом;Карта;3685;4
1479;2023-02-01 06:17;2023-02-01 15:07;1077;Москва;Косметика;Карта;2164;4
1055;2024-10-23 14:48;2024-10-25 23:52;1047;Казань;Спорт;Наличные;4493;2
102;2023-05-24 08:50;2023-05-29 05:51;1028;Екатеринбург;Дом;Карта;3007;1
1091;2023-12-18 18:56;2023-12-20 18:32;1379;Москва;Косметика;Карта;3131;1
1191;2024-10-22 20:09;2024-10-27 22:12;1030;Ростов-на-Дону;Электроника;СБП;11152;1
652;2023-05-13 01:02;2023-05-13 05:50;1283;Санкт-Петербург;Косметика;Карта;2441;1
1234;2024-10-13 05:49;2024-10-15 20:16;1360;Москва;Дом;Карта;1268;1
194;2024-08-03 16:09;2024-08-04 18:34;1049;Москва;Одежда;СБП;7545;1
1122;2023-11-25 21:20;2023-11-28 21:47;1105;Москва;Спорт;СБП;2208;1
492;2024-02-23 09:29;2024-02-23 14:17;1293;Москва;Дом;СБП;2638;1
1040;2023-01-02 18:18;2023-01-06 15:14;1196;Самара;Электроника;Карта;11310;1
900;2023-05-16 19:01;2023-05-16 23:49;1197;Москва;Дом;Карта;3254;1
1451;2024-04-01 18:59;2024-04-06 04:11;1350;Екатеринбург;Одежда;Карта;2399;1
854;2024-07-02 03:18;2024-07-02 19:04;1098;Нижний Новгород;Одежда;Карта;3761;1
10;2023-11-06 15:50;2023-11-11 09:36;1134;Новосибирск;Одежда;Наличные;2362;1
544;2024-02-19 07:22;2024-02-22 17:19;1011;Казань;Одежда;Наличные;3492;1
736;2024-07-20 15:20;2024-07-20 20:08;1080;Санкт-Петербург;Электроника;СБП;7928;2
273;2024-11-28 22:28;2024-12-05 00:10;1359;Казань;Одежда;Наличные;4643;3
1139;2023-01-31 04:28;2023-02-02 22:21;1356;Москва;Одежда;Карта;3084;5
1190;2023-12-02 17:48;2023-12-02 22:36;1225;Москва;Одежда;Карта;3085;1
13;2023-01-17 17:17;2023-01-21 16:23;1080;Новосибирск;Электроника;СБП;11850;3
523;2024-11-15 16:49;;1393;Москва;Косметика;Карта;2495;1
1042;2023-05-04 12:07;2023-05-07 17:04;1341;Самара;Дом;Карта;2998;2
1305;2023-02-28 00:39;2023-02-28 05:27;1151;Москва;Одежда;Карта;5252;1
12;2023-08-11 14:11;2023-08-16 01:31;1283;Казань;Спорт;Карта;4463;1
1379;2023-05-26 17:33;2023-05-26 22:21;1043;Санкт-Петербург;Косметика;СБП;1857;1
137;2023-11-10 22:40;2023-11-13 04:05;1023;Екатеринбург;Электроника;Карта;12485;1
825;2023-12-07 13:13;2023-12-07 18:01;1126;Санкт-Петербург;Книги;СБП;769;2
151;2024-08-18 07:31;2024-08-21 13:51;1197;Екатеринбург;Дом;Карта;4525;2
208;2024-05-13 13:11;2024-05-14 22:11;1126;Санкт-Петербург;Дом;СБП;4601;2
1096;2024-07-10 22:01;2024-07-12 19:04;1113;Москва;Дом;Наличные;1484;2
901;2024-02-18 08:08;2024-02-19 20:41;1210;Москва;Книги;Карта;531;1
1072;2023-01-12 13:37;2023-01-14 04:17;1342;Москва;Электроника;Карта;5541;2
1371;2024-07-21 21:39;2024-07-23 22:52;1234;Москва;Книги;Карта;884;2
424;2023-09-10 21:31;2023-09-14 05:08;1311;Новосибирск;Электроника;Карта;8012;2
597;2024-11-04 12:30;2024-11-07 15:35;1274;Екатеринбург;Одежда;СБП;4144;2
190;2023-08-13 13:28;2023-08-17 01:51;1041;Москва;Дом;Наличные;2203;1
674;2023-11-17 04:26;2023-11-19 10:14;1117;Самара;Дом;СБП;1432;1
816;2024-09-06 04:15;2024-09-08 21:55;1349;Екатеринбург;Электроника;Карта;21298;5
1100;2024-08-25 13:26;2024-08-25 18:14;1082;Москва;Косметика;Карта;2315;2
676;2023-12-26 05:11;2023-12-29 14:43;1213;Москва;Одежда;Карта;5161;4
1405;2023-08-10 03:24;2023-08-10 08:12;1395;Москва;Электроника;Карта;15912;1
1052;2023-04-18 10:27;2023-04-19 22:35;1213;Санкт-Петербург;Одежда;Карта;5183;1
457;2023-04-30 09:11;2023-05-03 05:51;1038;Нижний Новгород;Косметика;Карта;2633;2
202;2023-07-23 13:41;2023-07-24 10:32;1260;Москва;Дом;Карта;2937;5
192;2024-02-26 20:45;2024-02-28 02:37;1080;Казань;Книги;Карта;832;3
1094;2023-07-03 23:33;2023-07-05 09:12;1165;Санкт-Петербург;Дом;СБП;2360;3
784;2023-06-27 15:53;2023-06-28 13:39;1337;Санкт-Петербург;Одежда;Наличные;3950;1
1157;2023-06-26 06:27;2023-06-26 11:15;1153;Санкт-Петербург;Книги;Карта;374;1
752;2023-09-14 07:07;;1042;Новосибирск;Электроника;СБП;14922;3
842;2023-09-22 06:24;2023-09-24 14:05;1061;Москва;Электроника;Карта;9801;1
956;2023-12-17 20:07;;1366;Москва;Книги;Наличные;965;2
1376;2023-10-31 18:33;;1089;Санкт-Петербург;Одежда;Карта;3903;3
520;2024-12-17 12:30;2024-12-19 11:33;1366;Москва;Электроника;Карта;9313;2
411;2024-12-04 12:51;2024-12-08 07:14;1347;Самара;Электроника;Карта;15732;1
1268;2023-06-25 02:41;2023-06-28 07:01;1372;Казань;Одежда;Карта;4913;1
1128;2023-05-03 10:20;2023-05-05 09:15;1025;Санкт-Петербург;Книги;Карта;573;1
270;2024-02-13 05:12;2024-02-13 23:24;1281;Нижний Новгород;Одежда;Карта;2987;2
90;2023-03-20 22:34;2023-03-22 13:49;1147;Москва;Одежда;СБП;1930;2
67;2024-09-15 20:53;2024-09-19 02:14;1185;Новосибирск;Электроника;СБП;11114;1
926;2024-02-25 02:14;2024-03-02 14:54;1127;Екатеринбург;Книги;СБП;755;1
1101;2023-09-19 20:41;2023-09-21 21:02;1177;Москва;Косметика;СБП;3209;2
571;2023-12-03 06:56;2023-12-07 06:55;1240;Казань;Книги;Карта;1510;1
447;2023-04-16 17:11;2023-04-16 21:59;1195;Санкт-Петербург;Одежда;Карта;2696;1
1441;2024-03-22 00:41;2024-03-23 20:36;1093;Москва;Косметика;СБП;1787;3
1250;2023-07-25 19:51;2023-07-28 15:09;1210;Санкт-Петербург;Спорт;Карта;3545;3
1340;2024-12-03 00:57;2024-12-03 21:07;1142;Москва;Косметика;Карта;2405;1
1359;2024-11-15 07:12;2024-11-20 17:42;1310;Ростов-на-Дону;Косметика;СБП;432;2
1014;2023-08-01 22:22;2023-08-02 20:11;1118;Санкт-Петербург;Дом;Карта;3058;1
781;2024-12-07 14:57;2024-12-09 09:41;1086;Санкт-Петербург;Электроника;СБП;17384;1
1044;2023-04-22 05:18;2023-04-27 00:04;1244;Екатеринбург;Косметика;Наличные;2202;3
378;2023-08-27 03:12;;1025;Нижний Новгород;Книги;СБП;980;1
1472;2023-07-02 01:54;2023-07-05 04:08;1198;Нижний Новгород;Одежда;Наличные;2127;2
22;2023-12-20 21:22;2023-12-25 14:51;1373;Екатеринбург;Спорт;Карта;6242;1
1077;2023-02-03 09:54;2023-02-06 12:50;1152;Ростов-на-Дону;Дом;Карта;2170;1
376;2023-03-25 22:13;2023-03-27 18:14;1325;Москва;Одежда;Наличные;3112;2
1093;2024-09-16 22:13;2024-09-17 03:01;1050;Москва;Дом;Наличные;4114;1
1182;2023-02-08 09:07;2023-02-12 06:20;1026;Екатеринбург;Спорт;Карта;4425;3
1377;2023-06-27 05:51;2023-06-29 16:27;1107;Москва;Книги;Наличные;1276;2
1016;2024-08-31 20:45;2024-09-01 15:16;1143;Москва;Косметика;Карта;2363;1
620;2024-03-19 12:47;2024-03-21 04:12;1261;Самара;Косметика;СБП;3635;2
136;2023-08-15 13:54;2023-08-15 18:42;1139;Москва;Дом;СБП;1918;1
1447;2023-05-24 20:37;2023-05-26 22:16;1387;Нижний Новгород;Электроника;СБП;20661;4
905;2024-12-16 00:14;2024-12-19 21:58;1364;Санкт-Петербург;Одежда;СБП;2769;1
104;2024-07-11 02:53;2024-07-15 03:57;1004;Казань;Книги;Наличные;1176;1
119;2024-08-02 19:59;;1108;Москва;Косметика;Наличные;1216;3
1435;2023-01-10 20:48;;1211;Ростов-на-Дону;Электроника;СБП;4639;1
235;2024-10-01 06:51;2024-10-01 22:42;1374;Москва;Книги;СБП;1097;1
1312;2023-03-13 02:46;2023-03-15 09:11;1343;Санкт-Петербург;Одежда;СБП;1206;3
598;2023-01-28 06:15;2023-01-28 17:38;1015;Москва;Дом;СБП;3354;5
700;2023-02-02 20:07;2023-02-03 00:55;1308;Москва;Спорт;СБП;1151;5
349;2024-07-30 03:04;2024-07-31 13:07;1249;Казань;Книги;Карта;1213;5
229;2023-04-11 12:23;2023-04-13 19:03;1215;Ростов-на-Дону;Одежда;Карта;3284;1
188;2023-06-30 19:44;2023-07-03 16:41;1145;Санкт-Петербург;Книги;Карта;1261;4
1478;2024-12-09 18:52;2024-12-09 23:40;1043;Москва;Косметика;СБП;1668;2
1418;2024-08-07 11:10;2024-08-11 11:10;1116;Екатеринбург;Спорт;Карта;3637;1
1025;2024-08-06 18:41;2024-08-09 01:50;1262;Казань;Книги;Карта;418;1
1482;2023-08-19 12:18;;1075;Казань;Дом;СБП;2045;1
739;2024-05-17 15:37;;1352;Ростов-на-Дону;Одежда;Карта;3539;1
397;2024-05-14 03:22;2024-05-17 17:30;1114;Ростов-на-Дону;Одежда;СБП;6172;1
6;2023-11-28 21:37;2023-11-30 17:20;1083;Екатеринбург;Косметика;СБП;2048;3
256;2024-11-23 11:56;2024-11-26 04:07;1161;Москва;Косметика;СБП;1633;2
498;2024-11-01 00:37;;1185;Москва;Электроника;СБП;12672;1
494;2023-10-29 03:26;2023-10-30 16:43;1339;Москва;Спорт;СБП;5982;1
204;2023-02-08 19:23;2023-02-11 20:41;1245;Казань;Книги;СБП;833;5
79;2024-03-18 11:49;2024-03-18 16:37;1194;Москва;Книги;СБП;991;1
159;2024-03-26 16:41;2024-03-29 00:37;1393;Ростов-на-Дону;Спорт;Наличные;3072;1
1209;2024-01-28 00:37;2024-01-30 02:04;1161;Москва;Одежда;Наличные;1969;1
113;2024-07-28 15:22;2024-07-28 20:10;1190;Москва;Одежда;Карта;1921;2
437;2024-03-14 14:07;2024-03-16 05:33;1034;Санкт-Петербург;Одежда;Карта;2021;3
340;2023-12-29 20:20;2024-01-01 16:59;1248;Казань;Спорт;СБП;7982;1
616;2023-09-10 01:46;2023-09-13 22:49;1284;Новосибирск;Электроника;Наличные;6842;2
298;2024-06-05 16:47;2024-06-07 03:21;1145;Нижний Новгород;Спорт;Карта;2300;5
41;2023-02-26 09:31;2023-03-01 03:35;1012;Нижний Новгород;Книги;СБП;569;3
1211;2023-04-22 07:54;2023-04-26 05:21;1064;Самара;Дом;СБП;1313;2
301;2024-03-15 14:57;2024-03-15 19:45;1084;Москва;Косметика;Карта;2812;2
1004;2023-09-29 02:41;2023-10-02 00:07;1249;Санкт-Петербург;Электроника;Карта;13986;4
979;2023-06-20 20:50;2023-06-22 12:27;1105;Москва;Одежда;Карта;2477;2
1444;2024-03-29 21:29;2024-04-03 00:46;1079;Самара;Электроника;СБП;6262;2
530;2024-05-20 19:38;2024-05-26 12:27;1248;Екатеринбург;Одежда;Карта;7717;2
827;2023-05-15 08:19;2023-05-16 22:17;1265;Москва;Косметика;Карта;1166;2
1314;2024-02-05 03:51;2024-02-07 03:10;1032;Москва;Одежда;Наличные;3059;1
600;2024-03-24 23:12;2024-03-30 04:35;1154;Новосибирск;Книги;Карта;498;1
848;2024-02-03 00:37;2024-02-07 09:21;1023;Казань;Спорт;Карта;2816;2
1027;2023-03-08 10:16;2023-03-11 13:32;1026;Санкт-Петербург;Книги;СБП;631;4
1352;2024-03-23 09:25;2024-03-23 16:28;1079;Санкт-Петербург;Книги;Карта;232;1
549;2024-08-29 14:29;2024-08-30 18:26;1323;Самара;Электроника;СБП;11858;4
823;2024-01-12 17:52;2024-01-13 21:31;1321;Москва;Спорт;СБП;5464;1
1286;2023-07-23 14:53;2023-07-24 20:56;1183;Санкт-Петербург;Книги;СБП;839;2
714;2023-08-26 10:16;2023-08-29 23:56;1269;Москва;Книги;Карта;1221;2
1179;2023-12-10 03:25;2023-12-10 08:13;1036;Санкт-Петербург;Спорт;СБП;1574;3
475;2024-12-03 03:26;2024-12-06 23:08;1068;Екатеринбург;Одежда;СБП;3996;2
186;2024-08-21 06:19;2024-08-23 12:57;1176;Екатеринбург;Спорт;Карта;4491;5
515;2024-08-23 07:34;2024-08-23 12:22;1004;Москва;Книги;Карта;1210;1
1233;2024-07-25 04:44;2024-07-29 19:44;1214;Казань;Одежда;Карта;5168;1
456;2024-06-07 12:56;2024-06-08 05:16;1089;Москва;Дом;СБП;830;1
941;2024-03-24 12:38;2024-03-28 14:29;1073;Новосибирск;Спорт;Наличные;5156;2
1434;2024-03-19 16:40;2024-03-20 16:08;1161;Москва;Одежда;СБП;4289;2
965;2024-02-03 05:51;2024-02-05 12:12;1170;Ростов-на-Дону;Дом;Карта;3165;2
866;2024-10-12 04:46;;1065;Казань;Электроника;Карта;16240;3
132;2024-12-03 05:44;2024-12-03 10:32;1287;Москва;Электроника;СБП;10373;1
917;2023-09-02 11:55;2023-09-05 19:43;1277;Новосибирск;Электроника;Карта;16880;3
828;2024-07-28 22:38;2024-07-31 09:40;1213;Нижний Новгород;Одежда;СБП;5792;4
98;2023-08-10 12:27;2023-08-10 17:15;1269;Санкт-Петербург;Электроника;Карта;3483;4
421;2023-10-13 07:57;2023-10-14 09:54;1212;Москва;Косметика;Карта;2658;1
629;2024-11-08 02:42;2024-11-11 07:19;1350;Санкт-Петербург;Одежда;СБП;3563;2
222;2023-01-17 15:42;2023-01-19 20:03;1360;Москва;Одежда;Карта;4833;2
463;2024-06-10 02:39;2024-06-12 00:58;1324;Санкт-Петербург;Косметика;СБП;2780;1
721;2024-12-30 02:26;2025-01-04 00:37;1366;Екатеринбург;Дом;Карта;4519;3
1259;2023-10-01 07:41;;1325;Москва;Электроника;Карта;17798;2
1200;2024-04-02 08:01;2024-04-04 22:16;1089;Ростов-на-Дону;Одежда;Карта;3766;1
1497;2023-10-08 13:12;2023-10-09 14:57;1031;Санкт-Петербург;Книги;Наличные;618;2
36;2023-07-10 12:28;2023-07-13 23:50;1353;Казань;Книги;СБП;1078;2
1102;2024-12-05 17:54;2024-12-10 10:17;1274;Ростов-на-Дону;Одежда;Карта;4423;2
1066;2024-07-18 12:47;;1007;Москва;Косметика;СБП;2674;5
894;2023-08-06 09:45;2023-08-07 14:32;1239;Нижний Новгород;Книги;СБП;838;1
346;2024-03-26 02:11;;1244;Москва;Электроника;Карта;4201;2
882;2023-04-06 05:06;2023-04-07 01:16;1219;Москва;Косметика;Карта;868;1
389;2024-06-25 07:14;2024-06-25 12:02;1036;Москва;Книги;СБП;598;1
1192;2024-02-11 10:59;2024-02-14 19:58;1337;Нижний Новгород;Одежда;Карта;2297;1
97;2024-07-11 17:48;2024-07-11 22:36;1339;Москва;Спорт;Карта;4396;3
647;2024-07-25 19:34;2024-07-26 04:17;1366;Москва;Одежда;Карта;3623;2
1325;2024-08-18 07:43;2024-08-22 19:00;1380;Ростов-на-Дону;Книги;Карта;100;2
742;2024-04-14 13:26;2024-04-16 14:12;1173;Казань;Спорт;Карта;3679;2
252;2024-09-19 01:37;2024-09-23 10:55;1181;Екатеринбург;Косметика;Карта;2126;1
85;2023-02-28 01:14;2023-03-02 11:03;1300;Самара;Дом;СБП;2179;1
95;2024-01-25 02:21;2024-01-25 07:09;1275;Нижний Новгород;Книги;Карта;100;1
1178;2024-01-15 22:27;2024-01-19 06:07;1031;Москва;Косметика;Карта;2165;1
259;2024-05-18 16:39;2024-05-21 01:14;1396;Москва;Одежда;СБП;853;1
487;2024-05-21 22:48;2024-05-23 08:30;1089;Санкт-Петербург;Спорт;Карта;3271;5
960;2023-12-06 20:47;2023-12-09 02:43;1059;Москва;Электроника;Карта;18958;4
778;2024-01-19 08:04;2024-01-20 18:50;1391;Казань;Спорт;Карта;100;1
500;2024-06-26 05:09;2024-06-26 09:57;1369;Санкт-Петербург;Одежда;Карта;100;2
1344;2023-12-23 22:24;2023-12-25 00:16;1375;Москва;Дом;Карта;3435;1
1410;2024-01-02 12:31;2024-01-07 09:52;1248;Казань;Книги;СБП;1530;1
1035;2024-09-12 23:35;2024-09-13 20:46;1308;Москва;Косметика;Наличные;2429;1
503;2023-03-11 11:33;2023-03-11 17:22;1171;Санкт-Петербург;Дом;Карта;3032;2
702;2024-03-24 16:21;2024-03-30 08:15;1147;Ростов-на-Дону;Косметика;Карта;2210;2
806;2024-05-08 22:15;2024-05-12 21:59;1213;Самара;Косметика;СБП;377;2
636;2024-08-24 09:34;2024-08-27 18:29;1328;Екатеринбург;Книги;Карта;721;2
602;2024-12-29 06:09;2024-12-29 17:16;1050;Москва;Книги;Карта;1142;1
706;2024-12-15 11:12;2024-12-16 09:27;1001;Москва;Спорт;СБП;6304;1
832;2023-07-27 00:08;2023-07-31 19:25;1001;Екатеринбург;Одежда;Наличные;5134;1
101;2024-12-11 15:00;2024-12-12 03:22;1222;Нижний Новгород;Электроника;Карта;4349;5
789;2023-07-11 04:48;2023-07-13 22:32;1307;Санкт-Петербург;Электроника;Карта;13681;1
552;2023-05-01 05:09;2023-05-03 22:05;1390;Санкт-Петербург;Дом;Карта;2404;1
1284;2024-09-23 20:16;2024-09-24 01:04;1137;Санкт-Петербург;Спорт;СБП;6651;1
393;2023-08-19 17:42;2023-08-19 22:30;1196;Санкт-Петербург;Спорт;Карта;7835;2
485;2023-12-04 09:29;2023-12-08 05:15;1204;Казань;Дом;Карта;2805;2
718;2023-04-24 05:02;2023-04-25 16:51;1240;Москва;Одежда;Карта;3628;2
262;2024-07-07 09:57;2024-07-12 10:26;1184;Новосибирск;Дом;СБП;2268;1
1196;2024-01-14 19:10;2024-01-15 16:59;1140;Москва;Одежда;СБП;4210;1
1038;2023-05-04 17:44;2023-05-05 14:20;1028;Москва;Одежда;СБП;5016;1
1142;2024-03-26 11:37;2024-03-28 02:52;1177;Москва;Одежда;СБП;5245;3
512;2023-07-04 02:24;2023-07-04 07:12;1276;Москва;Спорт;Карта;2448;1
33;2024-03-16 13:44;2024-03-19 16:20;1068;Казань;Косметика;СБП;3088;1
504;2024-01-14 07:35;2024-01-16 01:20;1310;Санкт-Петербург;Одежда;Наличные;3485;1
696;2023-07-31 17:32;2023-08-02 12:00;1151;Ростов-на-Дону;Косметика;Карта;2052;5
1130;2023-06-09 00:16;2023-06-13 21:36;1033;Новосибирск;Дом;Наличные;2575;1
608;2023-03-15 11:33;2023-03-15 16:21;1358;Москва;Электроника;Карта;12380;1
630;2024-03-31 02:39;2024-04-03 04:47;1169;Казань;Косметика;Карта;2568;4
651;2024-12-03 01:26;2024-12-05 03:24;1331;Москва;Одежда;Наличные;2862;1
490;2024-05-09 16:00;;1324;Ростов-на-Дону;Одежда;Карта;3198;1
604;2023-05-07 19:31;2023-05-11 00:22;1327;Москва;Косметика;Карта;1539;3
1108;2024-10-16 11:47;2024-10-18 11:47;1271;Москва;Электроника;Карта;17036;2
1118;2024-09-26 12:12;2024-09-27 14:12;1352;Москва;Электроника;СБП;24153;3
1304;2024-01-11 12:02;;1144;Москва;Спорт;СБП;464;1
214;2024-11-18 23:42;2024-11-19 07:53;1243;Москва;Спорт;Карта;127;1
384;2024-03-11 03:30;2024-03-13 04:08;1163;Москва;Одежда;Карта;6273;3
398;2023-07-11 01:58;2023-07-12 14:04;1327;Москва;Электроника;Карта;11091;1
942;2024-01-27 18:58;;1035;Екатеринбург;Косметика;Карта;1063;3
308;2023-05-03 16:42;2023-05-07 16:25;1154;Москва;Дом;СБП;1878;1
1462;2024-09-26 21:30;2024-09-29 16:43;1096;Казань;Одежда;Карта;3143;4
715;2023-06-15 23:25;2023-06-17 15:22;1071;Санкт-Петербург;Косметика;Карта;1888;1
11;2024-09-15 22:50;;1056;Самара;Одежда;Карта;5290;1
1141;2024-10-16 07:06;2024-10-19 00:20;1141;Ростов-на-Дону;Косметика;Карта;1491;4
678;2024-10-20 21:58;2024-10-22 15:23;1122;Санкт-Петербург;Электроника;СБП;13161;2
367;2023-04-25 03:10;2023-04-27 00:01;1034;Ростов-на-Дону;Одежда;Наличные;1517;1
433;2023-01-19 21:10;2023-01-24 03:24;1363;Екатеринбург;Книги;СБП;100;3
122;2024-01-01 00:59;2024-01-05 20:57;1008;Екатеринбург;Электроника;СБП;15184;3
464;2024-02-03 07:21;2024-02-07 08:34;1039;Нижний Новгород;Книги;Карта;1168;1
958;2023-06-29 06:35;2023-07-03 21:10;1294;Новосибирск;Косметика;СБП;554;1
69;2024-11-08 00:30;2024-11-11 15:23;1124;Санкт-Петербург;Дом;Карта;1106;3
1443;2023-09-16 11:47;2023-09-19 14:50;1061;Санкт-Петербург;Спорт;Карта;6432;2
1452;2024-09-23 18:33;2024-09-28 05:39;1095;Екатеринбург;Одежда;Карта;3390;1
795;2023-05-02 07:12;2023-05-02 12:00;1174;Санкт-Петербург;Дом;Карта;2172;1
191;2023-03-08 05:00;2023-03-11 11:44;1321;Ростов-на-Дону;Спорт;Карта;5522;1
213;2023-12-20 02:31;;1169;Москва;Косметика;Карта;2528;1
1491;2024-06-30 08:09;2024-06-30 12:57;1368;Москва;Спорт;СБП;4935;1
1490;2023-01-16 13:13;2023-01-20 09:19;1356;Новосибирск;Электроника;Карта;16035;1
32;2023-04-17 16:38;2023-04-19 13:28;1224;Санкт-Петербург;Одежда;Карта;3169;1
17;2023-04-25 16:45;2023-04-27 20:10;1281;Москва;Одежда;Карта;4611;3
1484;2024-10-04 03:50;2024-10-04 21:03;1043;Казань;Книги;СБП;371;5
1332;2024-10-02 20:42;2024-10-04 09:00;1086;Санкт-Петербург;Электроника;Карта;6145;1
835;2024-04-18 15:07;2024-04-19 15:14;1343;Москва;Дом;СБП;724;1
99;2024-10-27 10:47;2024-10-28 13:27;1319;Москва;Электроника;СБП;13936;3
1471;2024-06-20 01:15;2024-06-24 09:04;1205;Екатеринбург;Одежда;Карта;4987;4
1421;2023-01-24 04:42;2023-01-24 09:30;1203;Москва;Одежда;Наличные;2908;3
215;2024-11-26 08:02;2024-12-01 05:50;1118;Новосибирск;Спорт;Карта;4345;3
1210;2023-06-18 02:06;;1286;Новосибирск;Одежда;Наличные;3346;1
1220;2024-03-09 01:05;2024-03-11 10:18;1196;Санкт-Петербург;Электроника;Карта;20465;2
1029;2024-01-20 12:48;;1005;Новосибирск;Одежда;СБП;3269;1
774;2023-04-17 09:28;2023-04-21 10:25;1306;Москва;Электроника;Карта;4115;1
248;2024-11-02 03:08;2024-11-02 07:56;1328;Москва;Спорт;Карта;4070;4
1110;2024-06-25 17:05;2024-06-27 06:17;1164;Москва;Книги;Карта;1178;2
712;2023-09-24 20:57;2023-09-29 19:29;1138;Екатеринбург;Одежда;Карта;2923;3
1163;2024-12-30 02:34;2025-01-03 05:24;1180;Нижний Новгород;Одежда;Карта;7684;2
148;2024-07-13 22:38;2024-07-14 15:28;1164;Санкт-Петербург;Одежда;СБП;4801;3
508;2024-01-25 12:50;2024-01-25 18:02;1230;Казань;Одежда;СБП;4185;2
111;2023-08-28 15:14;;1038;Москва;Спорт;Карта;5651;1
820;2023-08-02 21:11;2023-08-06 19:11;1400;Новосибирск;Одежда;Карта;958;2
1112;2023-04-19 23:17;;1252;Казань;Дом;СБП;480;1
813;2023-06-21 22:28;2023-06-25 16:28;1050;Нижний Новгород;Косметика;Карта;1602;2
1373;2024-03-25 06:12;2024-03-25 11:00;1167;Москва;Электроника;СБП;16873;2
1469;2024-07-17 06:29;2024-07-18 01:15;1078;Санкт-Петербург;Дом;СБП;1660;5
193;2024-10-02 05:19;2024-10-02 10:07;1176;Санкт-Петербург;Одежда;Карта;4159;1
949;2024-06-10 01:13;2024-06-15 09:29;1357;Новосибирск;Одежда;Карта;2669;1
711;2024-09-02 23:04;2024-09-07 14:46;1321;Казань;Косметика;Карта;1541;1
1361;2023-04-18 18:05;2023-04-20 12:17;1045;Москва;Спорт;Карта;5160;1
1092;2024-04-07 08:24;2024-04-09 03:48;1026;Москва;Косметика;Наличные;1087;1
465;2024-01-02 09:34;2024-01-05 19:48;1309;Санкт-Петербург;Косметика;Карта;951;1
1346;2023-03-16 09:28;2023-03-17 22:17;1110;Москва;Дом;Карта;2872;1
1301;2023-07-07 11:46;2023-07-10 18:07;1155;Казань;Одежда;Карта;100;1
232;2023-02-03 02:39;2023-02-06 18:43;1079;Ростов-на-Дону;Одежда;СБП;2445;1
109;2023-07-19 04:46;2023-07-23 09:42;1046;Казань;Косметика;СБП;1526;2
1423;2024-05-30 06:11;2024-05-31 03:46;1291;Санкт-Петербург;Косметика;Карта;3036;4
1492;2024-01-16 23:09;2024-01-18 13:43;1163;Казань;Одежда;Карта;6375;1
1336;2024-02-29 02:49;2024-02-29 23:52;1355;Москва;Дом;СБП;3636;1
768;2023-11-30 01:53;2023-12-02 13:06;1133;Самара;Косметика;Карта;2725;2
360;2023-03-14 06:53;2023-03-15 19:43;1320;Санкт-Петербург;Одежда;Карта;3623;1
591;2024-02-23 05:55;2024-02-23 23:36;1254;Санкт-Петербург;Спорт;Карта;2011;4
225;2023-04-30 05:34;;1280;Санкт-Петербург;Одежда;Карта;4608;4
403;2024-08-19 18:01;;1343;Москва;Электроника;Карта;15055;1
1454;2023-06-19 10:03;2023-06-26 10:35;1116;Самара;Электроника;Карта;13104;3
673;2024-05-04 04:15;2024-05-07 03:36;1175;Москва;Дом;Карта;4033;1
536;2023-05-24 19:41;;1113;Москва;Дом;Карта;825;2
405;2023-04-20 07:07;2023-04-28 08:43;1051;Новосибирск;Электроника;Карта;13767;1
1086;2024-06-27 09:32;2024-06-28 02:41;1145;Москва;Одежда;Карта;4109;1
992;2023-07-05 18:58;2023-07-06 03:03;1371;Москва;Дом;СБП;1677;2
817;2024-06-10 20:55;2024-06-12 22:52;1205;Ростов-на-Дону;Одежда;СБП;3134;1
857;2023-11-01 12:05;2023-11-03 07:47;1099;Москва;Косметика;СБП;2232;2
750;2023-08-22 20:49;2023-08-24 03:06;1237;Москва;Дом;Карта;1721;1
1254;2023-06-26 21:57;2023-06-28 10:06;1249;Москва;Одежда;Наличные;5028;1
120;2023-02-01 02:29;2023-02-01 12:17;1300;Москва;Книги;Наличные;962;3
1170;2024-10-16 15:30;2024-10-17 05:39;1103;Санкт-Петербург;Косметика;СБП;1879;1
343;2023-12-18 04:54;2023-12-19 20:21;1198;Москва;Спорт;Наличные;100;1
807;2024-06-08 15:50;2024-06-11 23:34;1066;Екатеринбург;Спорт;СБП;3325;2
