order_id;created_at;delivered_at;customer_id;segment;channel;device;city;category;payment;amount;quantity;discount_pct;delivery_days;rating
1407;2024-04-16 20:32;2024-04-18 14:58;2337;Returning;Organic;Mobile;Санкт-Петербург;Дом;Карта;6510;3;0;1.8;5.0
1408;2024-04-17 13:02;2024-04-19 02:41;2385;VIP;Ads;Desktop;Нижний Новгород;Игрушки;СБП;2104;1;0;1.6;5.0
1409;2024-04-17 13:18;2024-04-22 02:53;2425;Returning;Organic;Mobile;Екатеринбург;Книги;СБП;2225;3;10;4.6;4.0
1410;2024-04-17 17:19;2024-04-19 17:47;2159;Returning;Email;Desktop;Санкт-Петербург;Книги;СБП;924;1;10;2.0;5.0
1411;2024-04-17 17:29;2024-04-19 16:51;2062;Returning;Ads;Desktop;Москва;Одежда;СБП;15204;4;10;2.0;5.0
1412;2024-04-17 21:13;2024-04-20 09:00;2411;Returning;Referral;Mobile;Ростов-на-Дону;Электроника;Наличные;21031;2;0;2.5;5.0
1413;2024-04-17 22:06;2024-04-20 17:02;2228;Returning;Email;Tablet;Москва;Игрушки;СБП;6000;4;5;2.8;5.0
1414;2024-04-17 22:50;2024-04-22 08:27;2089;Returning;Social;Tablet;Екатеринбург;Игрушки;Наличные;1061;1;5;4.4;
1415;2024-04-18 08:00;2024-04-19 17:46;2225;VIP;Referral;Mobile;Санкт-Петербург;Электроника;СБП;34721;2;0;1.4;5.0
1416;2024-04-18 12:15;2024-04-22 02:31;2425;Returning;Social;Mobile;Екатеринбург;Одежда;Карта;11471;3;10;3.6;
1417;2024-04-18 20:14;2024-04-19 21:38;2011;VIP;Social;Mobile;Москва;Одежда;Наличные;4829;1;5;1.1;5.0
1418;2024-04-18 20:35;2024-04-22 00:42;2432;Returning;Organic;Mobile;Новосибирск;Одежда;СБП;6068;2;10;3.2;5.0
1419;2024-04-19 12:00;2024-04-20 18:35;2360;VIP;Ads;Desktop;Москва;Дом;Карта;6611;2;0;1.3;5.0
1420;2024-04-19 13:34;2024-04-20 09:40;2363;New;Referral;Desktop;Нижний Новгород;Игрушки;СБП;991;1;0;0.8;5.0
1421;2024-04-19 19:43;2024-04-20 07:10;2364;Returning;Email;Tablet;Москва;Дом;Карта;8386;3;10;0.5;5.0
1422;2024-04-19 20:21;2024-04-20 03:32;2330;Returning;Ads;Tablet;Москва;Игрушки;Наличные;6128;4;0;0.3;5.0
1423;2024-04-19 22:22;2024-04-20 18:10;2361;New;Organic;Mobile;Москва;Дом;Карта;4453;2;0;0.8;5.0
1424;2024-04-19 23:31;2024-04-21 11:52;2022;VIP;Organic;Mobile;Москва;Электроника;Карта;81285;4;0;1.5;5.0
1425;2024-04-20 11:46;2024-04-23 12:29;2264;VIP;Ads;Desktop;Ростов-на-Дону;Одежда;Карта;4986;1;0;3.0;5.0
1426;2024-04-20 19:22;2024-04-21 19:02;2364;Returning;Email;Mobile;Москва;Игрушки;Карта;2717;2;5;1.0;5.0
1427;2024-04-20 20:35;2024-04-21 09:09;2031;VIP;Referral;Mobile;Москва;Книги;СБП;1305;1;0;0.5;5.0
1428;2024-04-20 23:05;2024-04-21 11:24;2341;VIP;Organic;Tablet;Санкт-Петербург;Игрушки;СБП;4232;2;0;0.5;5.0
1429;2024-04-21 11:14;2024-04-25 01:21;2405;Returning;Referral;Desktop;Казань;Игрушки;Карта;1773;1;0;3.6;4.0
1430;2024-04-21 13:09;2024-04-22 21:13;2169;VIP;Organic;Desktop;Москва;Игрушки;Наличные;2467;1;0;1.3;4.0
1431;2024-04-21 15:28;2024-04-22 17:33;2279;Returning;Referral;Desktop;Казань;Одежда;Карта;3854;1;0;1.1;5.0
1432;2024-04-21 20:20;;2070;New;Ads;Mobile;Екатеринбург;Дом;СБП;5051;2;0;;
1433;2024-04-21 21:19;2024-04-23 19:14;2235;Returning;Organic;Tablet;Санкт-Петербург;Одежда;Карта;7364;2;0;1.9;5.0
1434;2024-04-22 07:09;2024-04-22 14:20;2072;Returning;Ads;Mobile;Москва;Дом;Карта;6062;2;0;0.3;5.0
1435;2024-04-22 10:10;2024-04-24 03:34;2360;VIP;Ads;Desktop;Москва;Игрушки;Карта;1839;1;0;1.7;4.0
1436;2024-04-22 15:14;;2145;New;Organic;Desktop;Москва;Спорт;СБП;12814;3;0;;
1437;2024-04-22 23:17;2024-04-25 04:04;2333;Returning;Email;Mobile;Нижний Новгород;Электроника;Карта;36303;3;10;2.2;5.0
1438;2024-04-22 23:34;2024-04-26 04:15;2024;Returning;Ads;Tablet;Москва;Электроника;Наличные;44963;4;5;3.2;
1439;2024-04-23 00:28;2024-04-24 09:21;2054;Returning;Referral;Mobile;Казань;Косметика;Карта;3733;2;0;1.4;5.0
1440;2024-04-23 07:15;2024-04-23 16:31;2404;VIP;Social;Mobile;Москва;Одежда;СБП;9142;2;20;0.4;4.0
1441;2024-04-23 12:01;2024-04-24 13:17;2308;New;Ads;Mobile;Москва;Книги;Наличные;662;1;0;1.1;5.0
1442;2024-04-23 12:15;2024-04-28 04:26;2402;Returning;Referral;Desktop;Екатеринбург;Игрушки;СБП;1578;1;5;4.7;4.0
1443;2024-04-23 20:30;2024-04-25 04:05;2280;New;Social;Mobile;Санкт-Петербург;Игрушки;Карта;1612;1;0;1.3;5.0
1444;2024-04-23 22:26;2024-04-27 10:53;2044;Returning;Organic;Tablet;Ростов-на-Дону;Дом;СБП;4843;2;0;3.5;4.0
1445;2024-04-23 22:52;2024-04-26 21:08;2113;Returning;Social;Mobile;Нижний Новгород;Электроника;СБП;68726;5;10;2.9;4.0
1446;2024-04-25 18:39;2024-04-27 04:34;2003;Returning;Organic;Mobile;Москва;Спорт;СБП;4253;1;0;1.4;5.0
1447;2024-04-25 20:28;2024-04-27 19:35;2193;Returning;Social;Mobile;Москва;Игрушки;Карта;2707;2;5;2.0;5.0
1448;2024-04-26 13:47;2024-04-29 14:16;2279;Returning;Referral;Mobile;Казань;Одежда;Карта;3733;1;0;3.0;4.0
1449;2024-04-26 17:09;2024-04-27 23:54;2317;Returning;Email;Desktop;Москва;Одежда;Карта;9872;3;10;1.3;
1450;2024-04-26 22:23;2024-04-29 06:25;2136;VIP;Organic;Tablet;Москва;Косметика;СБП;5119;2;0;2.3;5.0
1451;2024-04-27 20:37;2024-05-01 10:44;2073;New;Referral;Mobile;Нижний Новгород;Книги;СБП;838;1;5;3.6;5.0
1452;2024-04-27 21:28;2024-04-30 23:28;2336;New;Ads;Tablet;Екатеринбург;Спорт;СБП;11439;3;10;3.1;5.0
1453;2024-04-28 23:36;2024-05-02 14:03;2255;Returning;Email;Mobile;Нижний Новгород;Спорт;Карта;9405;2;10;3.6;5.0
1454;2024-04-29 07:32;2024-05-02 20:06;2337;Returning;Organic;Mobile;Санкт-Петербург;Дом;СБП;2942;1;0;3.5;5.0
1455;2024-04-29 08:34;2024-05-02 11:45;2381;VIP;Organic;Mobile;Казань;Спорт;Наличные;28144;4;0;3.1;5.0
1456;2024-04-29 10:58;2024-05-01 04:39;2095;Returning;Organic;Desktop;Санкт-Петербург;Спорт;СБП;4933;1;0;1.7;5.0
1457;2024-04-29 12:38;2024-05-01 18:49;2099;VIP;Ads;Desktop;Санкт-Петербург;Спорт;Наличные;28758;4;0;2.3;5.0
1458;2024-04-30 10:42;2024-05-02 16:35;2368;New;Email;Desktop;Нижний Новгород;Одежда;СБП;2993;1;5;2.2;
1459;2024-04-30 15:27;2024-05-05 11:30;2006;Returning;Organic;Desktop;Новосибирск;Одежда;СБП;3809;1;0;4.8;4.0
1460;2024-04-30 18:11;;2342;Returning;Organic;Mobile;Санкт-Петербург;Дом;Карта;5233;2;0;;
1461;2024-04-30 21:13;2024-05-05 00:21;2180;Returning;Ads;Mobile;Новосибирск;Электроника;СБП;13625;1;0;4.1;4.0
1462;2024-04-30 21:28;2024-05-01 10:49;2096;New;Email;Tablet;Санкт-Петербург;Одежда;СБП;2554;1;20;0.6;5.0
1463;2024-04-30 23:37;2024-05-02 01:11;2024;Returning;Ads;Tablet;Москва;Одежда;Наличные;3596;1;0;1.1;5.0
1464;2024-05-01 18:42;;2445;Returning;Email;Mobile;Екатеринбург;Книги;СБП;4971;5;0;;
1465;2024-05-01 20:20;;2355;Returning;Referral;Tablet;Москва;Книги;Наличные;2256;2;0;;
1466;2024-05-01 21:41;2024-05-04 17:16;2109;Returning;Organic;Mobile;Казань;Дом;СБП;2416;1;0;2.8;5.0
1467;2024-05-01 23:18;;2131;VIP;Ads;Mobile;Казань;Электроника;Карта;39849;2;5;;
1468;2024-05-03 11:55;2024-05-04 10:25;2414;New;Ads;Desktop;Москва;Электроника;СБП;22255;2;0;0.9;
1469;2024-05-03 12:24;2024-05-06 20:14;2173;VIP;Referral;Desktop;Казань;Одежда;Наличные;12089;2;0;3.3;4.0
1470;2024-05-03 15:39;2024-05-06 22:19;2146;New;Ads;Desktop;Самара;Дом;СБП;6212;3;0;3.3;5.0
1471;2024-05-05 11:53;2024-05-06 03:54;2275;New;Email;Desktop;Москва;Электроника;Карта;17893;2;20;0.7;5.0
1472;2024-05-05 20:54;2024-05-06 18:04;2020;Returning;Social;Mobile;Санкт-Петербург;Одежда;Карта;7776;2;5;0.9;5.0
1473;2024-05-05 21:36;2024-05-10 03:10;2148;New;Referral;Mobile;Новосибирск;Одежда;Карта;7191;2;5;4.2;4.0
1474;2024-05-05 22:17;2024-05-07 04:52;2218;VIP;Ads;Mobile;Москва;Книги;Карта;1051;1;0;1.3;5.0
1475;2024-05-05 22:39;2024-05-11 23:42;2432;Returning;Organic;Mobile;Новосибирск;Игрушки;Карта;7849;5;0;6.0;
1476;2024-05-05 22:50;2024-05-07 15:50;2089;Returning;Ads;Tablet;Екатеринбург;Одежда;СБП;14570;4;0;1.7;5.0
1477;2024-05-05 23:49;;2296;VIP;Ads;Mobile;Санкт-Петербург;Спорт;Карта;23616;3;0;;
1478;2024-05-06 12:36;2024-05-09 12:59;2369;Returning;Organic;Desktop;Москва;Одежда;СБП;6705;2;0;3.0;5.0
1479;2024-05-06 14:39;2024-05-10 22:45;2331;New;Email;Desktop;Новосибирск;Книги;Карта;674;1;20;4.3;4.0
1480;2024-05-06 22:23;2024-05-09 06:38;2020;Returning;Ads;Mobile;Санкт-Петербург;Косметика;Карта;2953;2;0;2.3;5.0
1481;2024-05-06 23:35;2024-05-09 16:50;2241;Returning;Social;Mobile;Екатеринбург;Книги;Карта;666;1;20;2.7;
1482;2024-05-07 10:19;2024-05-07 17:30;2218;VIP;Ads;Desktop;Москва;Книги;Карта;2373;2;0;0.3;
1483;2024-05-07 14:16;2024-05-10 07:32;2319;VIP;Ads;Desktop;Нижний Новгород;Одежда;Карта;4872;1;0;2.7;
1484;2024-05-07 20:25;;2311;New;Social;Mobile;Москва;Электроника;Карта;10110;1;0;;
1485;2024-05-07 21:03;2024-05-11 02:45;2125;New;Organic;Mobile;Казань;Книги;Карта;3740;5;0;3.2;3.0
1486;2024-05-07 22:50;2024-05-09 02:14;2250;Returning;Organic;Tablet;Москва;Книги;СБП;2785;3;0;1.1;4.0
1487;2024-05-08 01:19;2024-05-09 16:06;2232;VIP;Email;Mobile;Москва;Игрушки;СБП;2426;1;10;1.6;
1488;2024-05-08 07:13;;2022;VIP;Social;Mobile;Москва;Дом;Карта;7512;2;0;;
1489;2024-05-08 12:09;2024-05-13 03:15;2017;New;Ads;Mobile;Новосибирск;Косметика;СБП;7109;4;0;4.6;4.0
1490;2024-05-08 18:56;2024-05-11 05:15;2109;Returning;Social;Mobile;Казань;Спорт;СБП;3685;1;0;2.4;5.0
1491;2024-05-08 22:21;2024-05-10 21:37;2216;New;Ads;Mobile;Ростов-на-Дону;Книги;СБП;775;1;0;2.0;5.0
1492;2024-05-09 07:28;2024-05-10 09:51;2447;Returning;Organic;Mobile;Москва;Одежда;Карта;14962;4;0;1.1;5.0
1493;2024-05-09 15:13;2024-05-14 07:38;2237;Returning;Email;Desktop;Новосибирск;Косметика;Карта;1905;1;5;4.7;4.0
1494;2024-05-09 17:34;2024-05-12 13:11;2234;VIP;Email;Desktop;Нижний Новгород;Игрушки;Карта;6408;3;0;2.8;5.0
1495;2024-05-09 21:15;2024-05-11 05:11;2157;Returning;Ads;Mobile;Москва;Дом;Карта;2426;1;0;1.3;5.0
1496;2024-05-09 23:39;2024-05-14 20:50;2407;Returning;Email;Tablet;Екатеринбург;Одежда;СБП;3526;1;15;4.9;4.0
1497;2024-05-10 13:04;2024-05-13 19:52;2409;VIP;Social;Desktop;Казань;Игрушки;Карта;8130;4;0;3.3;5.0
1498;2024-05-10 14:03;2024-05-11 00:05;2169;VIP;Email;Desktop;Москва;Игрушки;Карта;3852;2;0;0.4;
1499;2024-05-10 14:55;2024-05-12 18:11;2151;Returning;Ads;Desktop;Ростов-на-Дону;Спорт;Карта;13223;3;0;2.1;5.0
1500;2024-05-10 21:40;2024-05-12 23:41;2131;VIP;Email;Mobile;Казань;Дом;Карта;11768;3;0;2.1;4.0
1501;2024-05-10 23:51;2024-05-13 13:21;2178;Returning;Email;Mobile;Казань;Игрушки;Карта;2816;2;5;2.6;5.0
1502;2024-05-11 18:38;2024-05-15 00:29;2339;VIP;Ads;Mobile;Нижний Новгород;Одежда;СБП;9714;2;0;3.2;5.0
1503;2024-05-11 19:32;2024-05-12 21:50;2185;Returning;Social;Mobile;Москва;Спорт;Наличные;3546;1;10;1.1;5.0
1504;2024-05-11 19:56;2024-05-15 22:15;2069;New;Ads;Mobile;Екатеринбург;Одежда;СБП;3273;1;0;4.1;
1505;2024-05-11 20:08;2024-05-12 03:19;2169;VIP;Organic;Mobile;Москва;Одежда;Карта;6786;2;5;0.3;5.0
1506;2024-05-11 22:49;2024-05-14 10:58;2233;Returning;Email;Mobile;Санкт-Петербург;Спорт;Карта;9079;2;0;2.5;
1507;2024-05-12 07:51;2024-05-14 23:30;2411;Returning;Referral;Mobile;Ростов-на-Дону;Косметика;СБП;8079;5;10;2.7;
1508;2024-05-12 15:38;2024-05-14 14:50;2393;Returning;Organic;Desktop;Санкт-Петербург;Косметика;СБП;3472;2;0;2.0;5.0
1509;2024-05-12 16:36;2024-05-12 23:47;2335;Returning;Ads;Desktop;Санкт-Петербург;Косметика;Наличные;8497;4;0;0.3;5.0
1510;2024-05-12 18:54;2024-05-13 07:15;2157;Returning;Ads;Mobile;Москва;Электроника;СБП;48831;4;0;0.5;5.0
1511;2024-05-12 19:18;2024-05-13 17:27;2243;Returning;Social;Mobile;Санкт-Петербург;Книги;Карта;4047;5;0;0.9;4.0
1512;2024-05-13 11:05;2024-05-16 12:49;2341;VIP;Ads;Desktop;Санкт-Петербург;Одежда;СБП;4874;1;0;3.1;5.0
1513;2024-05-14 12:38;2024-05-16 10:58;2133;New;Referral;Mobile;Санкт-Петербург;Одежда;СБП;8715;3;0;1.9;4.0
1514;2024-05-14 13:15;2024-05-16 13:07;2228;Returning;Email;Desktop;Москва;Дом;Наличные;9265;4;0;2.0;5.0
1515;2024-05-14 13:48;;2011;VIP;Organic;Mobile;Москва;Книги;Карта;1428;1;0;;
1516;2024-05-14 20:26;2024-05-18 08:58;2181;Returning;Referral;Mobile;Екатеринбург;Книги;Карта;1686;2;0;3.5;5.0
1517;2024-05-15 15:30;2024-05-17 21:51;2423;New;Email;Desktop;Санкт-Петербург;Электроника;Карта;9620;1;15;2.3;5.0
1518;2024-05-15 18:05;2024-05-17 13:31;2303;Returning;Email;Mobile;Казань;Одежда;СБП;7993;2;5;1.8;5.0
1519;2024-05-16 13:30;2024-05-18 05:54;2278;Returning;Ads;Mobile;Санкт-Петербург;Одежда;Карта;10380;3;10;1.7;
1520;2024-05-16 22:52;2024-05-17 06:03;2218;VIP;Referral;Mobile;Москва;Одежда;СБП;5284;1;0;0.3;5.0
1521;2024-05-16 23:16;2024-05-19 16:13;2409;VIP;Referral;Tablet;Казань;Книги;СБП;2657;2;0;2.7;5.0
1522;2024-05-17 08:40;2024-05-21 05:48;2165;New;Referral;Mobile;Ростов-на-Дону;Спорт;Карта;3857;1;0;3.9;4.0
1523;2024-05-17 19:13;2024-05-20 07:03;2309;New;Social;Mobile;Казань;Косметика;СБП;1729;1;0;2.5;5.0
1524;2024-05-17 19:43;2024-05-18 14:45;2232;VIP;Ads;Mobile;Москва;Дом;СБП;13757;4;0;0.8;5.0
1525;2024-05-17 20:06;2024-05-22 03:33;2143;Returning;Referral;Mobile;Нижний Новгород;Спорт;СБП;11514;2;0;4.3;3.0
1526;2024-05-17 20:30;2024-05-19 21:14;2268;New;Social;Tablet;Самара;Игрушки;Карта;2725;2;10;2.0;5.0
1527;2024-05-18 22:18;;2407;Returning;Email;Tablet;Екатеринбург;Книги;Карта;922;1;0;;
1528;2024-05-19 23:23;2024-05-23 06:13;2119;Returning;Organic;Mobile;Казань;Спорт;СБП;3377;1;10;3.3;5.0
1529;2024-05-20 21:39;2024-05-22 21:25;2430;VIP;Social;Mobile;Санкт-Петербург;Дом;Карта;3296;1;10;2.0;5.0
1530;2024-05-21 16:58;2024-05-22 08:26;2332;Returning;Ads;Desktop;Санкт-Петербург;Дом;Карта;2282;1;0;0.6;5.0
1531;2024-05-21 23:22;2024-05-23 07:04;2082;Returning;Social;Mobile;Санкт-Петербург;Дом;Карта;5161;2;0;1.3;
1532;2024-05-22 00:33;2024-05-26 04:58;2124;New;Ads;Mobile;Екатеринбург;Дом;СБП;11065;5;0;4.2;4.0
1533;2024-05-22 18:41;2024-05-26 11:54;2188;Returning;Organic;Mobile;Ростов-на-Дону;Дом;СБП;7393;3;0;3.7;
1534;2024-05-22 20:10;;2006;Returning;Organic;Mobile;Новосибирск;Книги;Карта;1822;2;0;;
1535;2024-05-22 21:11;2024-05-23 22:30;2136;VIP;Referral;Tablet;Москва;Дом;Наличные;3427;1;0;1.1;5.0
1536;2024-05-22 22:22;2024-05-23 05:33;2284;Returning;Email;Tablet;Москва;Книги;СБП;914;1;0;0.3;5.0
1537;2024-05-23 16:49;2024-05-26 08:09;2392;Returning;Email;Desktop;Казань;Электроника;Карта;14037;1;0;2.6;5.0
1538;2024-05-23 19:11;;2376;VIP;Ads;Mobile;Нижний Новгород;Книги;Карта;4044;3;0;;
1539;2024-05-24 07:25;2024-05-25 22:09;2430;VIP;Social;Mobile;Санкт-Петербург;Игрушки;Карта;6654;3;10;1.6;5.0
1540;2024-05-24 11:10;;2262;New;Social;Desktop;Екатеринбург;Спорт;Карта;7723;2;10;;
1541;2024-05-24 14:11;;2142;VIP;Email;Desktop;Санкт-Петербург;Игрушки;Карта;8731;5;15;;
1542;2024-05-24 18:07;2024-05-25 18:05;2282;New;Ads;Desktop;Москва;Игрушки;СБП;1459;1;0;1.0;5.0
1543;2024-05-25 14:32;2024-05-25 21:43;2252;New;Ads;Desktop;Москва;Одежда;Карта;6408;2;0;0.3;5.0
1544;2024-05-25 16:39;2024-05-29 15:51;2223;VIP;Ads;Desktop;Самара;Косметика;Карта;3084;1;0;4.0;4.0
1545;2024-05-25 21:01;2024-05-27 22:01;2065;Returning;Organic;Mobile;Москва;Книги;Карта;839;1;0;2.0;
1546;2024-05-25 21:29;2024-05-27 12:34;2088;New;Organic;Mobile;Москва;Книги;СБП;912;1;0;1.6;5.0
1547;2024-05-26 19:50;;2207;Returning;Organic;Mobile;Москва;Спорт;Карта;4360;1;0;;
1548;2024-05-26 21:17;2024-05-27 20:56;2203;New;Social;Mobile;Москва;Спорт;Карта;11156;3;10;1.0;5.0
1549;2024-05-27 13:54;2024-05-28 12:43;2229;New;Social;Desktop;Санкт-Петербург;Одежда;Карта;6455;2;10;1.0;5.0
1550;2024-05-27 15:17;2024-05-28 03:26;2095;Returning;Organic;Desktop;Санкт-Петербург;Книги;Карта;1517;2;5;0.5;5.0
1551;2024-05-27 22:39;2024-05-28 15:46;2242;New;Social;Tablet;Москва;Дом;Карта;4524;2;10;0.7;5.0
1552;2024-05-27 23:50;2024-05-29 22:04;2401;Returning;Email;Tablet;Москва;Одежда;Наличные;3482;1;0;1.9;5.0
1553;2024-05-28 08:21;2024-05-30 06:25;2430;VIP;Social;Mobile;Санкт-Петербург;Одежда;Карта;7506;2;5;1.9;5.0
1554;2024-05-28 19:35;2024-05-29 09:52;2099;VIP;Ads;Mobile;Санкт-Петербург;Косметика;Карта;9679;3;0;0.6;4.0
1555;2024-05-28 19:35;2024-05-31 09:55;2131;VIP;Email;Mobile;Казань;Книги;Наличные;977;1;10;2.6;4.0
1556;2024-05-28 21:15;2024-05-29 17:59;2346;VIP;Email;Mobile;Москва;Одежда;СБП;4233;1;15;0.9;5.0
1557;2024-05-29 11:49;2024-06-02 03:06;2321;New;Ads;Desktop;Нижний Новгород;Книги;Карта;2398;3;0;3.6;4.0
1558;2024-05-29 13:22;2024-06-01 11:31;2190;VIP;Ads;Desktop;Ростов-на-Дону;Косметика;Карта;5192;2;0;2.9;5.0
1559;2024-05-29 19:23;2024-05-30 15:20;2375;New;Organic;Mobile;Москва;Одежда;Карта;6430;2;0;0.8;5.0
1560;2024-05-29 23:40;2024-05-31 03:26;2074;New;Referral;Mobile;Москва;Спорт;СБП;6748;2;0;1.2;
1561;2024-05-30 12:51;2024-05-31 04:42;2320;Returning;Ads;Mobile;Москва;Книги;Карта;3808;4;0;0.7;
1562;2024-05-30 13:33;2024-06-03 18:38;2089;Returning;Organic;Desktop;Екатеринбург;Одежда;Карта;4298;1;0;4.2;4.0
1563;2024-05-30 14:12;;2177;VIP;Social;Desktop;Москва;Косметика;Карта;4970;2;0;;
1564;2024-05-30 19:51;2024-06-02 21:14;2055;Returning;Referral;Mobile;Ростов-на-Дону;Дом;СБП;5141;2;0;3.1;5.0
1565;2024-05-30 20:09;2024-06-03 19:27;2015;New;Email;Mobile;Самара;Спорт;СБП;6903;2;10;4.0;5.0
1566;2024-05-30 20:28;2024-06-04 04:54;2422;New;Ads;Mobile;Новосибирск;Косметика;Карта;3576;2;10;4.4;3.0
1567;2024-05-31 15:58;;2253;New;Ads;Desktop;Екатеринбург;Одежда;Наличные;13266;4;0;;
1568;2024-05-31 20:30;2024-06-03 14:21;2080;Returning;Organic;Tablet;Самара;Дом;СБП;9081;4;0;2.7;5.0
1569;2024-06-01 11:30;;2182;Returning;Referral;Desktop;Москва;Одежда;Карта;3427;1;0;;
1570;2024-06-01 12:52;2024-06-02 07:41;2421;New;Organic;Desktop;Москва;Электроника;СБП;35132;3;0;0.8;4.0
1571;2024-06-01 13:43;2024-06-02 07:19;2004;New;Referral;Desktop;Москва;Косметика;Карта;1315;1;0;0.7;5.0
1572;2024-06-02 19:44;2024-06-05 02:03;2376;VIP;Organic;Mobile;Нижний Новгород;Косметика;Карта;13335;5;0;2.3;
1573;2024-06-02 20:02;2024-06-05 14:16;2049;New;Organic;Mobile;Казань;Одежда;Карта;5526;2;0;2.8;5.0
1574;2024-06-02 21:54;2024-06-05 20:11;2189;New;Organic;Mobile;Екатеринбург;Игрушки;Карта;1544;1;0;2.9;5.0
1575;2024-06-02 23:33;2024-06-05 16:37;2088;New;Organic;Tablet;Москва;Спорт;СБП;3921;1;0;2.7;5.0
1576;2024-06-03 10:27;2024-06-06 13:55;2041;Returning;Email;Desktop;Самара;Игрушки;Карта;1587;1;0;3.1;5.0
1577;2024-06-03 10:47;2024-06-08 01:34;2222;Returning;Organic;Desktop;Новосибирск;Спорт;Карта;4695;1;0;4.6;4.0
1578;2024-06-03 19:43;2024-06-05 14:04;2296;VIP;Ads;Mobile;Санкт-Петербург;Косметика;Карта;7565;3;0;1.8;5.0
1579;2024-06-03 20:23;2024-06-04 11:33;2284;Returning;Social;Tablet;Москва;Дом;Наличные;6554;2;0;0.6;5.0
1580;2024-06-03 22:47;2024-06-04 05:58;2137;New;Organic;Mobile;Санкт-Петербург;Одежда;Наличные;2852;1;0;0.3;5.0
1581;2024-06-04 09:30;2024-06-05 21:52;2438;Returning;Social;Desktop;Москва;Спорт;Карта;13664;3;0;1.5;5.0
1582;2024-06-04 11:37;2024-06-08 21:41;2163;New;Email;Desktop;Новосибирск;Одежда;Карта;4977;2;15;4.4;4.0
1583;2024-06-04 13:19;2024-06-06 19:39;2363;New;Referral;Desktop;Нижний Новгород;Игрушки;Карта;1338;1;0;2.3;5.0
1584;2024-06-04 18:45;2024-06-08 13:09;2307;Returning;Referral;Desktop;Новосибирск;Спорт;Карта;17010;4;0;3.8;4.0
1585;2024-06-04 21:58;2024-06-05 11:01;2372;New;Organic;Mobile;Москва;Спорт;Карта;7759;2;0;0.5;5.0
1586;2024-06-05 07:53;;2082;Returning;Social;Mobile;Санкт-Петербург;Дом;Карта;2760;1;0;;
1587;2024-06-05 20:27;2024-06-09 00:09;2350;Returning;Organic;Tablet;Ростов-на-Дону;Книги;СБП;993;1;0;3.2;4.0
1588;2024-06-05 20:44;2024-06-09 04:32;2256;Returning;Ads;Tablet;Ростов-на-Дону;Одежда;СБП;3580;1;0;3.3;4.0
1589;2024-06-05 21:38;2024-06-06 04:49;2320;Returning;Ads;Mobile;Москва;Косметика;СБП;6652;4;0;0.3;
1590;2024-06-06 18:56;2024-06-07 08:57;2442;Returning;Organic;Mobile;Москва;Игрушки;СБП;1420;1;0;0.6;5.0
1591;2024-06-06 20:40;2024-06-08 01:52;2401;Returning;Referral;Mobile;Москва;Книги;Карта;1734;2;0;1.2;5.0
1592;2024-06-06 22:03;2024-06-10 21:16;2190;VIP;Ads;Tablet;Ростов-на-Дону;Электроника;СБП;16344;1;0;4.0;3.0
1593;2024-06-06 23:26;2024-06-10 02:42;2054;Returning;Referral;Mobile;Казань;Косметика;Наличные;2111;1;0;3.1;5.0
1594;2024-06-06 23:59;2024-06-07 16:37;2240;Returning;Organic;Mobile;Москва;Игрушки;Карта;4761;3;5;0.7;4.0
1595;2024-06-07 13:40;2024-06-09 22:33;2223;VIP;Ads;Desktop;Самара;Книги;СБП;2497;2;0;2.4;
1596;2024-06-07 19:44;;2407;Returning;Email;Tablet;Екатеринбург;Дом;СБП;1867;1;5;;
1597;2024-06-07 21:35;2024-06-08 04:46;2320;Returning;Ads;Mobile;Москва;Одежда;Карта;3274;1;0;0.3;5.0
1598;2024-06-07 23:48;2024-06-10 12:08;2431;Returning;Organic;Mobile;Нижний Новгород;Дом;СБП;6905;3;0;2.5;5.0
1599;2024-06-08 08:33;;2015;New;Referral;Mobile;Самара;Дом;Карта;4093;2;5;;
1600;2024-06-08 10:50;2024-06-11 17:14;2373;New;Referral;Desktop;Самара;Дом;Карта;8998;4;0;3.3;4.0
1601;2024-06-08 11:43;;2087;New;Referral;Desktop;Москва;Косметика;СБП;3929;2;0;;
1602;2024-06-08 12:35;2024-06-08 19:46;2142;VIP;Email;Desktop;Санкт-Петербург;Игрушки;СБП;4902;2;0;0.3;5.0
1603;2024-06-08 19:41;2024-06-09 09:31;2442;Returning;Organic;Mobile;Москва;Косметика;Карта;2111;1;0;0.6;5.0
1604;2024-06-08 20:39;2024-06-12 10:54;2161;Returning;Referral;Mobile;Самара;Игрушки;Наличные;1396;1;0;3.6;4.0
1605;2024-06-08 23:06;2024-06-09 06:17;2177;VIP;Organic;Mobile;Москва;Одежда;Карта;17159;3;0;0.3;5.0
1606;2024-06-09 07:08;;2359;Returning;Referral;Mobile;Новосибирск;Косметика;Карта;5266;3;0;;
1607;2024-06-09 12:44;2024-06-10 13:50;2164;Returning;Organic;Desktop;Москва;Игрушки;СБП;1534;1;5;1.0;5.0
1608;2024-06-09 13:53;2024-06-12 09:11;2091;Returning;Social;Mobile;Казань;Электроника;СБП;10889;1;0;2.8;5.0
1609;2024-06-09 16:31;2024-06-11 01:05;2062;Returning;Ads;Desktop;Москва;Книги;СБП;830;1;0;1.4;5.0
1610;2024-06-09 20:20;2024-06-11 08:49;2225;VIP;Email;Tablet;Санкт-Петербург;Косметика;СБП;7231;2;0;1.5;5.0
